"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1528","PABPN1",0.0729449098812376,7.96539888638851,1.39274927807569,0.164457325049492,0.745302486487374,-4.78382294622096
"1529","ARHGAP5",-0.0912348991587097,7.40459105332019,-0.879495724689284,0.379652465953152,0.864986700957345,-5.29730944059378
"1530","CINP",-0.0647362038360255,3.43375480020595,-0.780531015820953,0.435532915367331,0.889815808510365,-5.19417568215244
"1531","SRP54",0.0417517148014004,4.81818197710739,0.508962177467533,0.611055036801564,0.928482755541586,-5.4713212168702
"1532","CHD8",-0.00890203083221941,7.96259984199083,-0.151883649048618,0.879354100159812,0.98182215700395,-5.62136426566695
"1533","PCK2",0.122137666490625,4.64416670413007,1.32825485454152,0.184839610663745,0.754949592311356,-4.8149337502734
"1534","KIAA0391",-0.132167385871771,2.90015372781399,-1.42692538564486,0.154369486922139,0.738496140371196,-4.5794469110749
"1535","DCAF11",0.0502722644396467,6.36216008037485,0.745780765535814,0.456231141386477,0.898935354238689,-5.39578189410225
"1536","PSMA6",-0.0746007847855943,3.36383100827968,-1.1312998726146,0.258596253977621,0.803435362038323,-4.91629569147113
"1537","NFKBIA",-0.455927217974451,8.93013573820986,-2.67202899071369,0.00784275325117594,0.481697230703,-2.53355685082328
"1538","EMC9",0.254569481701306,3.34188084114446,2.39266529097758,0.0171798975245018,0.568832510612207,-3.11984781183678
"1539","PSME2",0.0487015292302608,5.4752870746636,0.678301191374797,0.497966906720006,0.907250341090837,-5.41840617219166
"1540","BRMS1L",-0.166180215459901,1.95575354996377,-1.59675936174308,0.111096866043767,0.708101999987117,-4.34236792916056
"1541","REC8",0.16913730498253,5.08886670054904,1.85311630030939,0.0645905772932733,0.671685926837462,-4.11634125029382
"1542","SEC23A",-0.0526159578411156,6.12051772738804,-0.577059003470469,0.564219218797959,0.918412839644576,-5.49064533069238
"1543","GMPR2",-0.00678032435437537,5.29908586008955,-0.115072588774426,0.908444438884951,0.986130527242588,-5.60704803912071
"1544","PNN",0.156401863734459,8.70677620240628,1.97841983478992,0.048556426939421,0.640990482065165,-3.9248762581559
"1545","RABGGTA",-0.0101837958138393,4.85033214937939,-0.182824114010591,0.855027226462846,0.977899447611996,-5.57112147941351
"1546","PCIF1",0.0175396283174103,6.67428691441756,0.179918489049395,0.857306265428193,0.978559092239415,-5.62774458862649
"1547","GSS",0.0023976118893696,4.17687125888917,0.0346960465792249,0.972339153853304,0.997556319214162,-5.52370387834779
"1548","TRPC4AP",0.104109895657629,7.36047823782673,1.5333013502038,0.125979961330502,0.715812923041579,-4.60866554312345
"1549","PYGB",-0.000441692001844629,5.60392312654225,-0.008170274690818,0.993485146925366,0.998787634957103,-5.6235984402142
"1550","ABHD12",0.0370908313345888,3.89883149131758,0.529065361773989,0.597049051223008,0.926016083816023,-5.38152380151897
"1551","NINL",0.572022267835727,3.02190074053754,1.5707282229224,0.117024263022243,0.713346128979991,-4.41548753535736
"1552","CD40",-0.10302967828058,5.487707130345,-1.10473987087037,0.269926167387336,0.811059695631276,-5.08781081046244
"1553","UQCC1",0.166087300484029,4.72808936060339,1.68177701413065,0.0933805466954423,0.694111622078571,-4.36421567113329
"1554","ZMYND8",-0.0454589312235698,6.53015431334177,-0.465709348783604,0.641673123644748,0.935215859811197,-5.54638628355679
"1555","IFT52",-0.0344947237532027,4.21547023072019,-0.464497911700343,0.642539879871433,0.935215859811197,-5.44078185176668
"1556","MYBL2",-0.0962902406204234,4.64511632530195,-0.44100759338856,0.659442091035242,0.938680883368591,-5.48206016308213
"1557","NDRG3",0.076208633473112,4.62043896125711,0.439074015232885,0.660841335275138,0.939495262019856,-5.48546213690135
"1558","SLA2",-0.0964037344759876,1.69718906717766,-0.545877818193348,0.585449538982006,0.923593477120524,-5.16905506755801
"1559","C20orf24",-0.146668568832043,3.47173161064294,-1.16973368731883,0.242793943352101,0.797161757600068,-4.88668975772652
"1560","NFATC2",-0.0478415684454934,6.23075312690435,-0.586855111103676,0.557626982360854,0.915005918675164,-5.48840255924497
"1561","PABPC1L",0.0630241315416242,6.79715128633597,0.466961732490725,0.640777585954408,0.935215859811197,-5.54545370419105
"1562","STK4",0.0155760231090989,8.97212242694896,0.222230585779859,0.824246058898926,0.9726601168829,-5.60791963927762
"1563","ADNP",-0.00283155273120528,6.95497991526494,-0.0511819943333499,0.959205654482432,0.995499586191162,-5.63982456768294
"1564","PFDN4",-0.0105156485800106,3.26334151353433,-0.130804207924371,0.89599494011935,0.983395230243188,-5.42083256735026
"1565","CSTF1",0.020901465245919,4.28281106951777,0.288323148439054,0.773246430811354,0.961976788896428,-5.50432048955901
"1566","RAE1",-0.0380189087509462,5.3993518457358,-0.384626684824304,0.700715280242501,0.949302193618821,-5.55172594030804
"1567","TPD52L2",-0.00160959405226402,5.87224086144312,-0.0295949830020107,0.976404599307448,0.997746726232654,-5.63097698755215
"1568","DNAJC5",-0.0216275266048007,5.58781787478692,-0.277905103207641,0.781226579519064,0.964004766511112,-5.59149736069464
"1569","NELFCD",0.0329159444835887,6.18876609605531,0.647427121174781,0.517721214236333,0.907889184161126,-5.45416018577112
"1570","CTSZ",0.0399280283374104,8.29391923035925,0.409858104455727,0.6821260696193,0.944659277927616,-5.55676781468958
"1571","PRPF6",0.0680328994004253,6.63097295465764,1.30286000119928,0.193360548158031,0.763362651015209,-4.89773719366802
"1572","TUBB1",-0.0436220917042242,1.45915606521283,-0.336842136175191,0.736409844081105,0.95507136786044,-5.22741288325447
"1573","PRELID3B",-0.109309867649773,6.79209275227108,-1.12103076727092,0.262936970860146,0.808027632220529,-5.09029914321694
"1574","MTG2",0.12806207739398,3.9278087177833,1.5070039693596,0.132586805067498,0.71851431168754,-4.55255927348467
"1575","PSMA7",-0.00781852089384349,6.0799276046758,-0.120134172608851,0.904436249999534,0.984911895570895,-5.63030719392564
"1576","SLCO4A1",-0.0582621505668164,5.20084334226063,-0.214043857135295,0.830620241805229,0.973675926630939,-5.58958355804197
"1577","MRGBP",-0.0241061495322614,5.2703829805281,-0.227432739680242,0.82020167314793,0.9726601168829,-5.58888964981998
"1578","TCFL5",-3.18445244733567e-05,5.1044464815055,-0.000215366283527952,0.999828268279203,0.999847359733533,-5.59825406074902
"1579","DIDO1",0.142891050592665,7.53595999419904,2.2645496498534,0.0240665889734847,0.58664797761774,-3.40171162603004
"1580","GID8",-0.0993973362576468,6.5408069665899,-1.08382346195403,0.279085870997964,0.814298124825751,-5.12627724254602
"1581","SLC17A9",-0.094184814144501,4.81259986789935,-0.852264089427301,0.394569661637868,0.872670402863124,-5.27127286742776
"1582","ARFGAP1",0.0422158543906663,6.39375443530565,0.745778754513491,0.45623235505657,0.898935354238689,-5.39637348373024
"1583","PTK6",0.0659892304373597,3.2025131619293,0.512050717150859,0.608893749348154,0.927959502888545,-5.30570019038126
"1584","GMEB2",0.0368752417500886,6.76833774793939,0.289016615452879,0.772716082749306,0.961976788896428,-5.60478030454618
"1585","C20orf27",0.0853788998632903,3.13797995056617,0.600582945874591,0.548452689277425,0.911808503941764,-5.27136596456928
"1586","CDC25B",0.13256404109901,8.46905855186872,1.45277939779959,0.147056934054095,0.731000955620324,-4.7083242687621
"1587","RNF24",0.170982749683951,3.92819335645806,1.63077236402257,0.103713320306488,0.702288023475336,-4.38798742186661
"1588","ARFRP1",0.13803286380043,4.2475363850642,1.48616964221382,0.138009855086729,0.722816438176852,-4.60153808441254
"1589","NDUFAF5",0.0577997278292943,4.0019396044941,0.477818177998925,0.633036605466116,0.933734293713002,-5.41699084663835
"1590","TRIB3",-0.180771992941841,3.12069828826793,-1.45466462360584,0.146534297086896,0.730979704029394,-4.55567398400885
"1591","RASSF2",-0.215262358527081,6.90243003307756,-1.93313485482928,0.0539141388091564,0.651753888214069,-4.00756766045627
"1592","CSNK2A1",-0.0108666137463995,5.97860530593309,-0.171002414720091,0.864307001703697,0.978947557917263,-5.62137371082135
"1593","CDS2",-0.165889602590845,7.51830883586946,-1.30107969631618,0.193968595021111,0.763772589017581,-4.89473756909176
"1594","HM13",0.0320869036424991,4.76281313900921,0.609543703018963,0.542504855183139,0.911581261497385,-5.41833319150298
"1595","SNPH",-0.00137736207586858,1.92820221254658,-0.00786830693705637,0.993725926353814,0.998787634957103,-5.30531124571203
"1596","SEC23B",-0.102015795486376,4.92926929429313,-0.95759763342105,0.338835195653201,0.837959379492786,-5.19552946303297
"1597","MYL9",0.133932658345267,2.56326516237057,0.396738446640082,0.691768665562231,0.9468788771971,-5.30938770090764
"1598","TM9SF4",-0.0244332366424684,5.96838288369883,-0.404145191699078,0.686318619175429,0.946024953106353,-5.56286767039378
"1599","CRNKL1",-0.0385918034063617,5.52100790824959,-0.403712016201064,0.686636912283616,0.946231485843246,-5.55066462395483
"1600","POFUT1",0.0315905737859676,4.2323782543328,0.309700175213786,0.756947758476123,0.958611579176475,-5.49757531328221
"1601","SAMHD1",-0.302812089620447,2.60933136626618,-1.25313683522864,0.210876657532224,0.782200421844463,-4.74151395408687
"1602","KIF3B",-0.139205960549584,5.572127236893,-1.6033525149268,0.1096339761376,0.708101999987117,-4.50324648689214
"1603","NOP56",-0.0447262850226475,6.2943748489951,-0.63157526854728,0.528019653765839,0.910977337643711,-5.464850896213
"1604","MANBAL",0.0646879905904396,3.50208664092162,1.18635769900011,0.236174392591221,0.791522412401485,-4.8804214561176
"1605","IDH3B",0.0520780311718032,6.15447740637651,1.25012383604819,0.211973924207002,0.782320623537015,-4.95333385885134
"1606","MAPRE1",-0.240397173068986,7.75228691323556,-1.9686631824128,0.0496711724166716,0.641982781088004,-3.94324613559078
"1607","CDK5RAP1",0.00930706307867313,5.74676333741735,0.134938326730098,0.892727464004221,0.983185609745225,-5.62080826234289
"1608","SNTA1",-0.38489013117924,2.78275637240313,-1.82975561125247,0.0680191333230066,0.674408282479455,-4.05487514341555
"1609","TTI1",0.0105086370163963,4.95600846775646,0.192560419909492,0.847399464723392,0.976024351666318,-5.57747106177112
"1610","E2F1",-0.324377932794325,2.12863921173793,-1.99919353736675,0.0462530447389373,0.634905531548954,-3.7960166742027
"1611","RPRD1B",-0.00240122912137286,5.27911949249153,-0.017384346910786,0.986138530849329,0.998787634957103,-5.61039130848611
"1612","PXMP4",0.313648728470387,2.01300845182077,1.88569364236081,0.0600494642113584,0.670386063486869,-3.9620277671307
"1613","CHMP4B",-0.111316516302864,6.80517271646475,-1.56745436309443,0.117787058013016,0.713346128979991,-4.56575133601346
"1614","ACTR5",0.0348518183949418,4.6130181134246,0.449506275361634,0.653306199855472,0.93682285479948,-5.48400268828309
"1615","AHCY",-0.0615842462028451,5.70814049158001,-0.534549953391898,0.593253511684931,0.926016083816023,-5.50188139553513
"1616","PPP1R16B",0.0404603641690509,8.70713118465508,0.475705750289987,0.634539709195356,0.933734293713002,-5.53071547828398
"1617","FAM83D",-0.142331285950199,2.06607392739585,-0.767403048921637,0.44328767399793,0.893786681790196,-5.08723020152686
"1618","DHX35",0.00756371645618037,4.12212593516087,0.10701557233124,0.914829451384201,0.988109360721873,-5.51883519815135
"1619","DNTTIP1",-0.0186339361368,3.50077806627793,-0.252622534295882,0.80068768081428,0.96782068068298,-5.42949079053356
"1620","MAP1LC3A",0.22040275066369,3.64058179806913,1.05180968163962,0.293512085800392,0.822437925711668,-5.00888081935592
"1621","ACOT8",0.0369672600687168,2.8494016317531,0.38426052148455,0.700986412279867,0.949302193618821,-5.32398959295664
"1622","APMAP",0.0459461047572645,4.38530165219078,0.471762208454051,0.637349794813924,0.933734293713002,-5.45284125977058
"1623","ADNP2",-0.259977631557327,7.35324116782448,-1.34224197535143,0.180267141350669,0.752653682657835,-4.84816394286923
"1624","RBFA",-0.125342139246918,3.43885967680375,-1.19102184671709,0.234340397209957,0.790341387772148,-4.87055044083612
"1625","USP14",-0.0107759761928343,6.08764367348934,-0.0977360724072722,0.922190071209181,0.989070323579666,-5.63214027671157
"1626","VAPA",-0.159798163571368,7.34888296594547,-1.69724194118534,0.0904167977191495,0.691682365464341,-4.37797331487865
"1627","METTL4",-0.0197040750892268,4.52195195509915,-0.192163990929688,0.847709766059274,0.976024351666318,-5.5475306699543
"1628","LPIN2",-0.0437010003105041,6.11127769682932,-0.606145169166786,0.544756878588148,0.911581261497385,-5.47544216803852
"1629","SMCHD1",-0.0826854248602782,10.0741183494824,-0.708977520585688,0.478745067123373,0.904534055145526,-5.40666450637105
"1630","MYOM1",-0.0770423368358524,3.4810951275454,-0.487725155418511,0.626007623696557,0.930849721324569,-5.35696342482612
"1631","MYL12A",-0.149265962876973,6.83904295420363,-1.61573423274706,0.106928051384799,0.708101999987117,-4.49853900484787
"1632","CEP76",0.154959475437477,2.6550759992984,2.0278501961173,0.0432276838336812,0.633094187378485,-3.7553298172387
"1633","CEP192",-0.00876831485556195,6.41590887449648,-0.176444722017922,0.860032495158743,0.978582345226231,-5.62699548464667
"1634","RNMT",-0.172553533664812,7.53687099432368,-1.38963385739407,0.165401137606365,0.745302486487374,-4.79042212665371
"1635","SMAD7",-0.653829380995277,2.04890753045282,-1.86364931532682,0.0630921866215101,0.671451366729632,-3.9914438166156
"1636","RNF125",-0.330273095520905,4.55069118218132,-1.66081288941108,0.097522545761019,0.696462000318172,-4.38148368525772
"1637","ANKRD12",0.0311797968032597,8.18785786078792,0.399743318433095,0.689555662843466,0.946753511394368,-5.56046437699862
"1638","POLI",0.126146996135755,4.93458913093819,1.5704072618697,0.117098872983896,0.713346128979991,-4.52577891698002
"1639","MIB1",0.011744801479606,5.54832872102004,0.161623976894322,0.87168232181509,0.979754865130449,-5.61153509125012
"1640","RBBP8",-0.19620876565426,4.59949814603813,-1.56161454046905,0.119157427623811,0.713346128979991,-4.52300374514342
"1641","RIOK3",-0.0970249244749555,7.5988424442691,-0.95922618595298,0.338015320012981,0.837959379492786,-5.23186603833001
"1642","EEA1",-0.101598171736943,5.23348933008699,-0.770992712182172,0.441159410620956,0.892970237642489,-5.34960237353242
"1643","RUBCNL",0.0741614164373905,9.36512193182168,0.843117982899272,0.399658574961954,0.875695591236201,-5.31797789937962
"1644","NDFIP2",0.394552272165559,1.7055288911525,1.61912761651092,0.106195803094952,0.707949338340349,-4.3045303263097
"1645","FNDC3A",0.0842650861204164,6.47324084062784,0.680249295829716,0.496734084595184,0.907250341090837,-5.43756281556095
"1646","CDADC1",0.00363996659953258,3.0955306481298,0.0267820903902225,0.978646688327908,0.998337583872215,-5.40516407825978
"1647","CAB39L",0.00555229588758421,2.7697159634863,0.0303650459342873,0.975790832544031,0.997746726232654,-5.37099476869409
"1648","KLF5",-0.510135068967102,1.54283357140779,-2.69792481648676,0.00726804531489523,0.480820215583414,-2.59443442138682
"1649","STK24",0.0426765278962322,6.64425083148727,0.742242196911802,0.458369516797603,0.899130985106386,-5.3999751583446
"1650","ACP5",0.0563062421943648,6.11464597350264,0.444144703875101,0.657174448256751,0.93834289368953,-5.55093716216563
"1651","DNAJC3",-0.104860909369829,5.7145067843623,-0.984723977104269,0.325345751062495,0.837959379492786,-5.2033829259387
"1652","UGGT2",0.783120407337409,2.35682612230744,1.90920678384827,0.0569396227967526,0.658914817781545,-3.93135348021764
"1653","ARHGEF7",-0.0824478134506323,6.97852088990986,-1.00028509299774,0.317767965160388,0.833851731149,-5.20177708571754
"1654","PARP4",-0.043528652536577,6.94327822514652,-0.537418374787628,0.591272886212641,0.925893449081797,-5.51411269162239
"1655","SUPT20H",0.0458726335728739,5.83732506860136,0.720932525435811,0.471365669638196,0.90270445384505,-5.40312673376886
"1656","MRPS31",0.0124173094259612,3.35014875138515,0.138027219787145,0.890287290371579,0.983003092642579,-5.42906139157913
"1657","KPNA3",-0.173500184972804,5.68634843602022,-0.908213887359011,0.364303654659925,0.855407063072002,-5.2644149305491
"1658","FLT1",0.0903580075763186,3.14608227851166,0.415415691601137,0.678056936521608,0.942917432120722,-5.33810014676165
"1659","RGCC",-0.124470504876549,7.1497069740388,-0.523730164705771,0.600751806672582,0.926121857667678,-5.51894825247351
"1660","VWA8",-0.0195640311919787,5.30251603057471,-0.285209749868984,0.775628794856182,0.962750104461352,-5.57325341195688
"1661","KATNAL1",-0.402988815479931,3.23202685189248,-2.48984919645362,0.0131786595628211,0.56505200974402,-2.93175113053405
"1662","INTS6",-0.131076987545792,6.17980624595626,-1.71123993007579,0.0878001121923153,0.690407539374312,-4.35675423097242
"1663","DHRS12",0.0871210998562888,3.8515879867261,1.04869905113387,0.294940112129389,0.822687481367405,-5.03420409724366
"1664","TSC22D1",0.292316564400478,4.87989412608782,1.69382555278472,0.0910649024720808,0.691863138467485,-4.34825522728761
"1665","CLN5",0.170010042391362,4.79584952449562,2.97721600960487,0.00308291171629293,0.443880692198778,-1.80301031416079
"1666","MGRN1",-0.0141577118849465,6.19002361490539,-0.203982117667588,0.838469613537602,0.974907468101011,-5.61995351997243
"1667","ZNF629",-0.0250111319490967,2.73589969948991,-0.126814339674289,0.89915008581084,0.983504119816367,-5.35778291681581
"1668","TRADD",0.152217306887114,3.71745892865573,1.20475782726884,0.228998148897388,0.787578281063803,-4.87487740068453
"1669","HSF4",0.208859462147671,1.04015625863187,1.3138478224286,0.189638830921825,0.760603772328586,-4.61624588555924
"1670","CORO1A",0.11306883748418,8.36789895740605,1.2707072516282,0.204559973897298,0.774789867418155,-4.92444830154276
"1671","MAPK3",0.0167289398039547,6.06138531309971,0.216136639994606,0.828989719700797,0.97327476838836,-5.61581505726569
"1672","GDPD3",-0.00458033949105152,2.18042020504159,-0.0350826419566966,0.972031073155544,0.997556319214162,-5.32426319753323
"1673","ELMO3",-0.00985184415862306,2.41154391995812,-0.100855494280012,0.919714926988543,0.989070323579666,-5.33948527748831
"1674","PHKB",0.0766983546155457,6.81911583802965,1.23634182089994,0.21704582634104,0.784805074330076,-4.97137508995882
"1675","LYRM1",-0.00433162470856363,4.78962476731108,-0.0737919615467766,0.941212241571657,0.992563000040146,-5.57657063330142
"1676","NUTF2",0.0236383150232715,4.3997412014826,0.219682094397141,0.82622908720611,0.973043040745722,-5.52650495852902
"1677","NUP93",-0.00348142952137787,5.15731858038647,-0.0839172191089092,0.933163583127548,0.990472382166938,-5.60125255327303
"1678","CENPT",0.124620754671068,5.96516670763771,1.49872900464994,0.134720559844615,0.719320707839544,-4.65257792654754
"1679","NFAT5",-0.0159285767480633,7.57300989340106,-0.222141645625373,0.82431524599788,0.9726601168829,-5.61408650898719
"1680","LONP2",0.0340226068740987,6.98278632551557,0.572635892094445,0.56720801874537,0.91867631847221,-5.49676770218124
"1681","N4BP1",-0.0719923550882853,6.35324986015386,-1.00963609415363,0.313270611945277,0.833851731149,-5.19281929110519
"1682","ARL2BP",-0.138887455956053,2.93672518161421,-1.5347127377335,0.125632782562116,0.715812923041579,-4.45269883783975
"1683","PLLP",-0.187679746282228,1.4147457514838,-1.73229628097956,0.0839797873415224,0.686843518358034,-4.16036093671815
"1684","DHODH",-0.074006419394788,3.50547598784833,-0.883208007623638,0.37764621984511,0.863230770206088,-5.14145589276133
"1685","CTCF",-0.0112345467849844,7.04072310040538,-0.251618960502699,0.801462831751681,0.968142419983116,-5.61259736348242
"1686","ACD",-0.0512568910388982,4.03844718715365,-0.531563934418991,0.595318571697246,0.926016083816023,-5.39787518134185
"1687","POLR2C",0.0102893310031265,5.87852543196142,0.200217956654174,0.841410309454312,0.975319729430233,-5.61486762624135
"1688","PARD6A",-0.264498676576374,2.6770992229327,-2.04029727362941,0.0419668566058947,0.627770528775793,-3.73653240981879
"1689","ZNF821",0.118117807813017,3.7736774491001,1.65570145973448,0.0985544699535566,0.696462000318172,-4.34656278947798
"1690","USB1",0.0163024401345466,5.29886669152066,0.293151819992399,0.769555790340414,0.961888654195933,-5.57503514728246
"1691","CYB5B",0.0231746325226623,4.82259946562431,0.273617239661806,0.784517834804993,0.964296985798076,-5.55230872125613
"1692","NME3",0.17080632262692,4.43556999245327,1.81085846759611,0.0709012867182646,0.678770168741049,-4.15844686983951
"1693","PSMD7",-0.158628402250045,6.50292906140626,-1.46333344930056,0.144149398128741,0.728940658574537,-4.70323017437968
"1694","SETD6",0.0677805849321018,3.80044847584935,0.871076016560578,0.384227086775539,0.866574741378424,-5.16920168435879
"1695","SLC38A7",-0.0136974161421604,3.4181758732456,-0.178903578818318,0.858102596922377,0.978582345226231,-5.43925745527656
"1696","VAC14",0.0670401941357679,5.09380662066159,1.22482259868073,0.221351761715251,0.784805074330076,-4.95038393923743
"1697","HAS3",-0.0662575824540605,3.04904970300383,-0.512615552998265,0.608498860140505,0.927882097327067,-5.30315893724081
"1698","TANGO6",-0.00868838175375686,4.42195583308943,-0.0886973038656058,0.929366181666802,0.989584115189743,-5.5531953148988
"1699","COG4",-0.049744618645668,5.01577195276927,-0.342330092764764,0.732279523358737,0.95388293831653,-5.54513018977842
"1700","SMPD3",0.10857519097246,2.63794108691565,0.816648775968461,0.414607775109221,0.883309678667471,-5.10647716053572
"1701","SLC7A6OS",0.233180943122247,2.73679790470403,2.82181164675034,0.00500976600682688,0.469660777387291,-2.25992363555437
"1702","SLC7A6",-0.0387408543510177,6.20025202660801,-0.373466838993749,0.708995824151375,0.950766928216392,-5.5770594233313
"1703","PLA2G15",0.0627610591656138,4.34650760822266,0.545399769965324,0.585777906113908,0.923593477120524,-5.41409440313746
"1704","FA2H",0.101518481776815,1.61395982230512,0.257517499550515,0.796909692387899,0.966477759288099,-5.26716838650545
"1705","WDR59",0.00136436033626008,6.14655350317004,0.0219903506168411,0.982466449124958,0.998787634957103,-5.63793435010325
"1706","MON1B",-0.0401992982721731,6.27458046048021,-0.844247235425587,0.399028120799113,0.875695591236201,-5.32658787475625
"1707","CMC2",-0.0616225655969864,4.15574515555485,-0.781965158680636,0.434690544819368,0.889695013252646,-5.26654558665991
"1708","AXIN1",-0.0822701585467183,6.72333139504368,-0.907040070966038,0.364923282910452,0.855803088653497,-5.28059731639423
"1709","HCFC1R1",0.0264631039178047,2.84485576418395,0.255902190359536,0.798155882726595,0.966874447537522,-5.36005523501816
"1710","NPRL3",0.0231754282725354,4.94464686233931,0.200095623848187,0.841505917678397,0.975319729430233,-5.57566203478085
"1711","MLYCD",0.11260265186042,3.00192018729747,0.922197868519873,0.356972706235261,0.850479861054531,-5.05858995562947
"1712","MPG",0.128410353384599,4.90850876270456,1.1707946473919,0.24236760529216,0.797161757600068,-4.99523168609199
"1713","HSDL1",-0.0326433406917697,4.21271081951729,-0.298574472316884,0.765417400812719,0.961393009920626,-5.49752153483066
"1714","TAF1C",0.0607251637751265,6.90266512433598,1.00422963027761,0.315865690837378,0.833851731149,-5.1987933837305
"1715","NAGPA",0.00122665668043753,4.2217550660842,0.0188471815660042,0.984972267644538,0.998787634957103,-5.53799019151869
"1716","COTL1",0.0907279346560932,8.25750815487024,0.708924497155659,0.478777937062403,0.904534055145526,-5.41038461618317
"1717","USP10",-0.0514412112787688,6.38056302568603,-0.670612964118059,0.502848168281326,0.907250341090837,-5.4432611697813
"1718","TSC2",-0.0143796704549177,6.69302982296896,-0.273925950798631,0.784280745932063,0.964296985798076,-5.60891456486266
"1719","ZNF500",0.15579799241057,3.90816549546138,1.63715171579912,0.102373093669554,0.698275248502589,-4.38156930735932
"1720","NME4",-0.392415039755326,3.51308247247538,-2.10756393299718,0.035680903829779,0.615591893141214,-3.64049311779135
"1721","ABCC1",-0.053011734045965,7.04438321380596,-0.948360117129694,0.343509928273496,0.84066369368471,-5.24583198025188
"1722","LMF1",0.0821636405841792,3.75557021373964,0.974207974935426,0.330532984930734,0.837959379492786,-5.09058937592631
"1723","NARFL",-0.00460092098021958,4.7241592199402,-0.0531144067148236,0.957666860122185,0.995330901960071,-5.57524681678001
"1724","MTHFSD",0.064362459730291,3.20739073962229,0.691069577807658,0.489916493178037,0.907250341090837,-5.22937490840786
"1725","CLCN7",0.0122313110122798,6.89505870621438,0.159927736674667,0.873017482291171,0.980154227176138,-5.63008970595788
"1726","HAGHL",0.19446235884916,3.57440859207331,1.26672001480017,0.205981154682811,0.776893613608692,-4.80009904682014
"1727","FAM173A",0.198855971678492,2.82964511704292,1.83707138086679,0.0669296286195066,0.673685066120769,-4.04631289390929
"1728","SLC7A5",-0.436971673504105,5.05159253194694,-1.23263665372021,0.218424185319277,0.784805074330076,-4.93870768055442
"1729","FBXO31",0.00405084973735681,6.24740954688928,0.0431488434845333,0.965604082924416,0.996179841434414,-5.63775787012705
"1730","STUB1",0.0702106888669771,4.52477692886442,0.767715273705744,0.44310232658664,0.893786681790196,-5.31053781599107
"1731","RHBDL1",0.21598147432253,2.22470834121027,1.38970953555557,0.165378162626111,0.745302486487374,-4.58898768086656
"1732","NUBP1",0.00674277350173913,5.04005138546799,0.0949142631053553,0.924429723422854,0.989345267457793,-5.59399507647333
"1733","UBE2I",-0.0433463732084252,6.9780288480623,-0.689221060349039,0.491077607897826,0.907250341090837,-5.43223123059623
"1734","CRYM",0.173801965176099,1.68426592577966,0.542885024717947,0.587506673694165,0.924122945852228,-5.18235417609782
"1735","EEF2K",-0.0154711760698603,5.26030825524318,-0.148093758321942,0.882342249364801,0.982756368390739,-5.60300984763898
"1736","CAPN15",0.041358177089188,6.07388089636357,0.443869066783485,0.65737356447678,0.93834289368953,-5.5488247903247
"1737","PIEZO1",-0.110822919624414,6.52974102269848,-0.686436020158767,0.492829781482649,0.907250341090837,-5.43254301239235
"1738","GSPT1",-0.157089722595641,6.57832953103403,-1.43530346160747,0.151970062961505,0.735063946374595,-4.73904834605624
"1739","ZNF174",-0.0747414454570723,1.95698043435654,-0.742553509764411,0.45818116278202,0.898935354238689,-5.09679737125572
"1740","CLUAP1",-0.0784943186197338,3.16476698575358,-0.912696482081644,0.361943483869919,0.852604969132873,-5.07656701027378
"1741","UBFD1",0.109753785601153,4.58076314055497,1.6743991896169,0.0948217665294674,0.694111622078571,-4.36619918359355
"1742","EARS2",0.0553144184082204,3.08503811331719,0.620009192801952,0.535599332541815,0.911581261497385,-5.25737320355536
"1743","ELOB",0.0419992050943776,5.66261243010914,0.713533484520031,0.475925388479563,0.904453362337513,-5.4025641705221
"1744","GGA2",-0.0260500841495777,10.0912270173142,-0.318917119400649,0.749953265591645,0.956767848881263,-5.58197020994074
"1745","CPPED1",0.111200035017908,3.12358322724796,0.67362215871368,0.500934610247834,0.907250341090837,-5.22723493961855
"1746","USP31",-0.174462834165958,3.11757047975511,-2.18690333045442,0.0293192006690052,0.594159045675925,-3.4960295256477
"1747","HMOX2",-0.0419044113219154,4.12873800648718,-0.466652916561722,0.640998361208234,0.935215859811197,-5.43672864119722
"1748","DNAJA3",0.0569511604552,4.92976207445205,0.602654673570626,0.547074681558404,0.911808503941764,-5.43484352687949
"1749","BFAR",0.0339615465853225,5.89595876216193,0.45693720710031,0.647960401239541,0.935957354558298,-5.54136349329349
"1750","RRN3P2",-0.00933406757003508,2.44465826548698,-0.082592913157234,0.934215913930622,0.990840405692655,-5.33666353064805
"1751","RBL2",-0.0691233574083396,7.35811359476956,-0.967541529648405,0.33384901474768,0.837959379492786,-5.22684233495403
"1752","XYLT1",-0.128453744205251,7.23793674406587,-0.927437146353448,0.35425025932232,0.848358007509474,-5.26084057464702
"1753","PYCARD",-0.065677391674152,2.5682388929549,-0.455238732963396,0.649180688170603,0.936249098696495,-5.27392611032703
"1754","RPGRIP1L",-0.0190705679235552,1.24959744639412,-0.15972509756259,0.873177009839747,0.980154227176138,-5.2516917849465
"1755","MAZ",-0.000506904359669491,5.24657946664875,-0.00852667493810931,0.99320096553549,0.998787634957103,-5.6085342747406
"1756","STX4",0.065407009510674,5.50177605894432,0.977956987120654,0.328677578730006,0.837959379492786,-5.20282798224384
"1757","CDIPT",0.06306092381605,4.55825608147266,0.646438101009322,0.518360684401993,0.907889184161126,-5.38356649471689
